"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-15","0.00",",,0,0800","75",",,0","52",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-16","0.00",",,0,0800","76",",,0","49",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-17","0.00",",,0,0800","77",",,0","59",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-18","1.14",",,0,0800","68",",,0","58",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-19","0.07",",,0,0800","67",",,0","58",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-20","0.02",",,0,0800","71",",,0","57",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-21","1.04",",,0,0800","66",",,0","58",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-22","0.00",",,0,0800","74",",,0","60",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-23","0.00",",,0,0800","75",",,0","59",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-24","0.00",",,0,0800","77",",,0","57",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-25","0.00",",,0,0800","85",",,0","62",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-26","0.11",",,0,0800","88",",,0","62",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-27","0.53",",,0,0800","78",",,0","62",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-28","0.00","T,,0,0800","77",",,0","58",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-29","0.20",",,0,0800","79",",,0","60",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-06-30","0.15",",,0,0800","78",",,0","60",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-01","0.25",",,0,0800","69",",,0","57",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-02","0.94",",,0,0800","73",",,0","61",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-03","0.06",",,0,0800","71",",,0","61",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-04","0.12",",,0,0800","74",",,0","59",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-05","0.00","P,,0,0800","71",",,0","49",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-06","0.08",",,0,0800","76",",,0","55",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-07","0.02",",,0,0800","78",",,0","58",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-08","0.00","P,,0,0800","73",",,0","54",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-09","0.00","P,,0,0800","73",",,0","55",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-10","0.00","P,,0,0800","76",",,0","51",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-11","0.00","P,,0,0800","81",",,0","66",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-12","0.59",",,0,0800","77",",,0","53",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-13","0.00","P,,0,0800","72",",,0","55",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-14","0.00","P,,0,0800","74",",,0","49",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-15","0.00","P,,0,0800","73",",,0","53",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-16","0.00","T,,0,0800","79",",,0","62",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-17","0.00","P,,0,0800","83",",,0","63",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-18","0.05",",,0,0800","72",",,0","61",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-19","0.00","P,,0,0800","74",",,0","58",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-20","0.00","P,,0,0800","73",",,0","53",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-21","0.61",",,0,0800","80",",,0","61",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-22","0.61",",,0,0800","80",",,0","61",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-23","1.13",",,0,0800","88",",,0","66",",I,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-24","0.02",",,0,0800","76",",,0","64",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-25","0.05",",,0,0800","78",",,0","61",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-26","0.00","T,,0,0800","79",",,0","66",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-27","0.77",",,0,0800","80",",,0","64",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-28","0.00","P,,0,0800","79",",,0","62",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-29","0.00","P,,0,0800","85",",,0","69",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-30","0.30",",,0,0800","79",",,0","60",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-07-31","0.12",",,0,0800","79",",,0","65",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-01","0.04",",,0,0800","75",",,0","62",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-02","0.24",",,0,0800","82",",,0","67",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-03","0.48",",,0,0800","77",",,0","58",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-04","0.00","P,,0,0800","79",",,0","64",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-05","0.06",",,0,0800","85",",,0","60",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-06","0.00","P,,0,0800","74",",,0","56",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-07","0.00","P,,0,0800","75",",,0","57",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-08","0.00","P,,0,0800","77",",,0","56",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-09","0.23",",,0,0800","76",",,0","54",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-10","1.04",",,0,0800","82",",,0","68",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-11","0.00","T,,0,0800","87",",,0","66",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-12","0.00","P,,0,0800","83",",,0","63",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-13","0.00","P,,0,0800","81",",,0","61",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-14","0.00","P,,0,0800","83",",,0","59",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-15","0.00","P,,0,0800","86",",,0","66",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-16","0.00","P,,0,0800","87",",,0","68",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-17","0.00","P,,0,0800","88",",,0","68",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-18","0.00","P,,0,0800","90",",,0","73",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-19","0.39",",,0,0800","86",",,0","70",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-20","0.00","P,,0,0800","82",",,0","65",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-21","0.17",",,0,0800","85",",,0","69",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-22","0.03",",,0,0800","79",",,0","65",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-23","0.00","T,,0,0800","82",",,0","65",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-24","0.18",",,0,0800","77",",,0","62",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-25","0.00","P,,0,0800","75",",,0","57",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-26","0.00","T,,0,0800","80",",,0","60",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-27","0.08",",,0,0800","76",",,0","53",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-28","0.00","P,,0,0800","71",",,0","54",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-29","0.03",",,0,0800","71",",,0","59",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-30","0.52",",,0,0800","77",",,0","58",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-08-31","0.12",",,0,0800","68",",,0","50",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-01","0.35",",,0,0800","50",",,0","42",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-02","0.00",",,0,0800","52",",,0","45",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-03","0.55",",,0,0800","58",",,0","47",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-04","0.00","T,,0,0800","68",",,0","46",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-05","0.00",",,0,0800","62",",,0","48",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-06","0.02",",,0,0800","59",",,0","44",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-07","0.38",",,0,0800","63",",,0","48",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-08","0.02",",,0,0800","56",",,0","46",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-09","0.00","T,,0,0800","62",",,0","51",",I,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-10","0.40",",,0,0800","55",",,0","46",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-11","0.06",",,0,0800","56",",,0","40",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-12","0.00",",,0,0800","52",",,0","31",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-13","0.00","T,,0,0800","48",",,0","33",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-14","0.00",",,0,0800","51",",,0","34",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-15","0.01",",,0,0800","44",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-16","0.04",",,0,0800","39",",,0","33",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-17","0.05",",,0,0800","43",",,0","34",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-18","0.03",",,0,0800","48",",,0","34",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-19","0.00",",,0,0800","50",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-20","0.00",",,0,0800","56",",,0","32",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-21","0.00","T,,0,0800","60",",,0","48",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-22","0.00",",,0,0800","65",",,0","51",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-23","0.23",",,0,0800","71",",,0","37",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-24","0.15",",,0,0800","59",",,0","38",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-25","0.17",",,0,0800","69",",,0","41",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-26","0.00",",,0,0800","58",",,0","35",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-27","0.00",",,0,0800","59",",,0","40",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-28","0.48",",,0,0800","64",",,0","50",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-29","0.62",",,0,0800","55",",,0","47",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-30","0.00",",,0,0800","58",",,0","46",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-10-31","0.05",",,0,0800","61",",,0","47",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-01","0.14",",,0,0800","64",",,0","37",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-02","0.00",",,0,0800","51",",,0","31",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-03","0.02",",,0,0800","54",",,0","39",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-04","0.00","T,,0,0800","51",",,0","34",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-05","0.00",",,0,0800","42",",,0","32",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-06","0.11",",,0,0800","44",",,0","30",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-07","0.00","T,,0,0800","41",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-08","0.00",",,0,0800","63",",,0","41",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-09","0.00",",,0,0800","66",",,0","45",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-10","0.00",",,0,0800","70",",,0","47",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-11","0.00",",,0,0800","55",",,0","34",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-12","0.00",",,0,0800","51",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-13","0.00",",,0,0800","51",",,0","26",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-14","0.00","T,,0,0800","56",",,0","37",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-15","0.00","T,,0,0800","58",",,0","42",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-16","0.00","T,,0,0800","64",",,0","40",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-17","0.00",",,0,0800","46",",,0","30",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-18","0.02",",,0,0800","48",",,0","30",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-19","0.00",",,0,0800","55",",,0","40",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-20","0.42",",,0,0800","53",",,0","44",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-21","0.00","T,,0,0800","50",",,0","38",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-22","0.00","T,,0,0800","48",",,0","43",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-23","0.00",",,0,0800","48",",,0","31",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-24","0.01",",,0,0800","46",",,0","39",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-25","0.05",",,0,0800","51",",,0","44",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-26","0.05",",,0,0800","54",",,0","42",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-27","0.10",",,0,0800","55",",,0","31",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-28","0.08",",,0,0800","55",",,0","34",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-29","0.00","T,,0,0800","55",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-11-30","0.17",",,0,0800","58",",,0","38",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-01","0.01",",,0,0800","40",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-02","0.03",",,0,0800","44",",,0","35",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-03","0.30",",,0,0800","56",",,0","37",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-04","0.00","T,,0,0800","56",",,0","35",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-05","0.00","P,,0,0800","43",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-06","0.00","P,,0,0800","43",",,0","26",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-07","0.00","P,,0,0800","37",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-08","0.00","T,,0,0800","36",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-09","0.19",",,0,0800","36",",,0","31",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-10","0.00","P,,0,0800","45",",,0","26",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-11","0.11",",,0,0800","29",",,0","15",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-12","0.00","P,,0,0800","22",",,0","15",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-13","0.00","T,,0,0800","34",",,0","19",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-14","0.12",",,0,0800","39",",,0","33",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-15","0.04",",,0,0800","45",",,0","36",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-16","0.14",",,0,0800","40",",,0","22",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-17","0.03",",,0,0800","24",",,0","17",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-18","0.00","T,,0,0800","17",",,0","4",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-19","0.00","P,,0,0800","22",",,0","13",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-20","0.00","P,,0,0800","24",",,0","14",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-21","0.00","P,,0,0800","29",",,0","21",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-22","0.00","T,,0,0800","29",",,0","19",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-23","0.00","T,,0,0800","23",",,0","13",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-24","0.00","P,,0,0800","24",",,0","16",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-25",,,,,,
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-26",,,"41",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-27","0.21",",,0,0800","43",",,0","30",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-28","0.09",",,0,0800","42",",,0","26",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-29","0.11",",,0,0800","30",",,0","7",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-30","0.00","P,,0,0800","22",",,0","7",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2009-12-31","0.00","P,,0,0800","33",",,0","18",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-02",,,"36",",,0","11",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-03","0.07",",,0,0800","12",",,0","9",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-04","0.02",",,0,0800","14",",,0","9",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-05","0.02",",,0,0800","17",",,0","13",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-06","0.11",",,0,0800","21",",,0","15",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-07","0.00","T,,0,0800","26",",,0","18",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-08","0.20",",,0,0800","29",",,0","20",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-09","0.07",",,0,0800","21",",,0","10",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-10","0.00",",,0,0800","13",",,0","5",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-11","0.00",",,0,0800","25",",,0","13",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-12","0.03",",,0,0800","30",",,0","19",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-13","0.00","T,,0,0800","26",",,0","17",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-14","0.00",",,0,0800","32",",,0","19",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-15","0.00",",,0,0800","45",",,0","27",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-16","0.00",",,0,0800","37",",,0","33",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-17","0.00",",,0,0800","44",",,0","24",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-18",,,,,,
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-19",,,"42",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-20","0.03",",,0,0800","33",",,0","27",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-21","0.00",",,0,0800","33",",,0","25",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-22","0.00",",,0,0800","34",",,0","20",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-23","0.00",",,0,0800","38",",,0","22",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-24","0.00",",,0,0800","39",",,0","22",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-25","0.48",",,0,0800","53",",,0","35",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-26","0.20",",,0,0800","53",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-27","0.00","T,,0,0800","34",",,0","27",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-28","0.00",",,0,0800","31",",,0","22",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-29","0.11",",,0,0800","29",",,0","5",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-30","0.02",",,0,0800","16",",,0","-1",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-01-31","0.00",",,0,0800","11",",,0","-1",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-01","0.00","T,,0,0800","24",",,0","8",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-02","0.00",",,0,0800","28",",,0","14",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-03","0.07",",,0,0800","29",",,0","19",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-04","0.02",",,0,0800","32",",,0","14",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-05","0.00",",,0,0800","31",",,0","17",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-06","0.00",",,0,0800","32",",,0","14",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-07","0.03",",,0,0800","19",",,0","11",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-08","0.00","T,,0,0800","21",",,0","15",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-09","0.00",",,0,0800","26",",,0","16",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-10","0.06",",,0,0800","27",",,0","19",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-11","0.10",",,0,0800","28",",,0","16",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-12","0.00",",,0,0800","29",",,0","17",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-13","0.02",",,0,0800","33",",,0","19",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-14","0.02",",,0,0800","27",",,0","19",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-15","0.00","T,,0,0800","30",",,0","26",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-16","0.02",",,0,0800","36",",,0","23",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-17","0.05",",,0,0800","30",",,0","24",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-18","0.19",",,0,0800","31",",,0","26",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-19","0.03",",,0,0800","33",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-20","0.00",",,0,0800","35",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-21","0.00",",,0,0800","37",",,0","27",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-22","0.00",",,0,0800","36",",,0","17",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-23","0.10",",,0,0800","36",",,0","22",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-24","0.10",",,0,0800","39",",,0","30",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-25","0.10",",,0,0800","34",",,0","27",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-26","0.41",",,0,0800","30",",,0","30",",I,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-27","0.18",",,0,0800","30",",,0","23",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-02-28","0.22",",,0,0800","37",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-03-01","0.09",",,0,0800","33",",,0","30",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-03-02","0.00","T,,0,0800","38",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-03-03","0.00",",,0,0800","38",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-03-04","0.00",",,0,0800","39",",,0","26",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-03-05","0.00",",,0,0800","37",",,0","26",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-03-06","0.00",",,0,0800","39",",,0","25",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-03-07","0.00",",,0,0800","42",",,0","33",",I,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-03-08","0.00",",,0,0800","49",",,0","36",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-03-09","0.00",",,0,0800","51",",,0","36",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-03-10","0.00",",,0,0800","55",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-03-11","0.00","T,,0,0800","55",",,0","36",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-03-12","0.00","T,,0,0800","63",",,0","41",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-03-13","0.00","T,,0,0800","49",",,0","42",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-03-14","0.90",",,0,0800","42",",,0","35",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2010-03-15","0.19",",,0,0800","45",",,0","35",",,0"
